"X","Y","Z","Ux","Uy","Uz","exx","eyy","ezz","exz","eyz","exy","eHorz","eVol","eOctSh","Sxx","Syy","Szz","Sxz","Syz","Sxy","q","p","tOctSh","Mr","Poisson Ratio",
46.001,0,.11,-1.19,0,-19.38,83,-80,-5,-49,0,0,-80,-3,156,37,-25,.6,4.8,0,0,50.1,12.5,51.5,508000,.4,
47.001,0,.11,-1.11,0,-18.76,83,-73,-12,-3,0,0,-73,-1,128,39,-20.4,1.6,4.6,0,0,49.2,20.3,49.6,508000,.4,
48.001,0,.11,-1.03,0,-18.15,83,-66,-18,44,0,0,-66,-1,143,41,-15.9,2.8,4.4,0,0,48.3,28,47.9,508000,.4,
49.001,0,.11,-.94,0,-17.68,88,-60,-18,-54,0,0,-60,10,152,43,-11.3,4,4.3,0,0,47.4,35.6,46.3,508000,.4,
50.001,0,.11,-.85,0,-17.21,88,-54,-18,0,0,0,-54,16,121,44.7,-7,5.1,4.1,0,0,46.4,42.8,44.7,508000,.4,
51.001,0,.11,-.76,0,-16.74,88,-49,-18,54,0,0,-49,21,147,40.9,-7.1,4.2,3.9,0,0,43,37.9,41.5,508000,.4,
52.001,0,.11,-.68,0,-16.3,56,-45,-18,-54,0,0,-45,-7,123,37,-7.3,3.2,3.6,0,0,39.6,32.9,38.2,508000,.4,
53.001,0,.11,-.62,0,-15.99,56,-42,-17,-24,0,0,-42,-3,92,33.1,-7.5,2.3,3.3,0,0,36.2,27.9,35,508000,.4,
54.001,0,.11,-.57,0,-15.68,56,-39,-15,6,0,0,-39,1,82,29.8,-7.5,1.5,3.1,0,0,33.3,23.8,32.1,508000,.4,
55.001,0,.11,-.51,0,-15.37,56,-37,-14,36,0,0,-37,5,98,27.1,-7.4,.9,3,0,0,30.8,20.6,29.8,508000,.4,
56.001,0,.11,-.45,0,-15.07,56,-35,-13,66,0,0,-35,9,132,24.8,-7.3,.4,2.9,0,0,28.8,17.9,27.8,508000,.4,
57.001,0,.11,-.4,0,-14.78,59,-32,-11,58,0,0,-32,15,122,23.7,-7.4,.1,2.6,0,0,27.7,16.4,26.8,508000,.4,
58.001,0,.11,-.34,0,-14.51,59,-31,-10,89,0,0,-31,19,165,22.6,-7.5,-.1,2.4,0,0,26.7,15,25.9,508000,.4,
59.001,0,.11,-.27,0,-14.31,63,-29,-8,52,0,0,-29,26,116,21.4,-7.6,-.3,2.1,0,0,25.7,13.5,24.9,508000,.4,
60.001,0,.11,-.22,0,-14.16,37,-28,-7,-48,0,0,-28,2,95,20.3,-7.7,-.5,1.9,0,0,24.7,12.1,24,508000,.4,
61.001,0,.11,-.18,0,-14.09,37,-27,-7,-28,0,0,-27,2,70,19.2,-7.8,-.8,1.6,0,0,23.7,10.6,23.1,508000,.4,
62.001,0,.11,-.15,0,-14.08,33,-27,-7,-80,0,0,-27,-1,141,18.1,-8,-1,1.4,0,0,22.7,9.2,22.2,508000,.4,
63.001,0,.11,-.12,0,-14.08,33,-27,-7,-63,0,0,-27,-1,114,17,-8.1,-1.2,1.1,0,0,21.7,7.7,21.2,508000,.4,
64.001,0,.11,-.08,0,-14.08,33,-27,-7,-45,0,0,-27,0,89,15.9,-8.2,-1.4,.9,0,0,20.8,6.3,20.3,508000,.4,
65.001,0,.11,-.05,0,-14.08,33,-26,-7,-27,0,0,-26,0,67,14.7,-8.4,-1.8,.6,0,0,19.8,4.5,19.5,508000,.4,
66.001,0,.11,-.02,0,-14.08,33,-26,-7,-10,0,0,-26,0,52,13.7,-8.7,-2,.3,0,0,19.1,3,18.8,508000,.4,
67.001,0,.11,.02,0,-14.08,33,-26,-7,8,0,0,-26,0,51,13.7,-8.7,-2,-.2,0,0,19.1,3,18.8,508000,.4,
68.001,0,.11,.05,0,-14.08,33,-26,-7,26,0,0,-26,0,65,14.6,-8.4,-1.8,-.6,0,0,19.8,4.4,19.4,508000,.4,
69.001,0,.11,.08,0,-14.08,33,-27,-7,44,0,0,-27,0,87,15.8,-8.2,-1.5,-.9,0,0,20.7,6.1,20.3,508000,.4,
70.001,0,.11,.11,0,-14.08,33,-27,-7,61,0,0,-27,-1,112,16.9,-8.1,-1.2,-1.1,0,0,21.7,7.6,21.2,508000,.4,
71.001,0,.11,.15,0,-14.08,33,-27,-7,79,0,0,-27,-1,138,18,-8,-1,-1.4,0,0,22.7,9.1,22.1,508000,.4,
72.001,0,.11,.18,0,-14.08,37,-27,-7,26,0,0,-27,2,69,19.1,-7.9,-.8,-1.6,0,0,23.7,10.5,23,508000,.4,
73.001,0,.11,.22,0,-14.15,37,-28,-7,46,0,0,-28,2,92,20.3,-7.7,-.6,-1.9,0,0,24.6,12,23.9,508000,.4,
74.001,0,.11,.27,0,-14.29,63,-29,-8,-55,0,0,-29,26,119,21.4,-7.6,-.3,-2.1,0,0,25.7,13.4,24.9,508000,.4,
75.001,0,.11,.33,0,-14.49,59,-30,-9,-92,0,0,-30,19,169,22.5,-7.5,-.1,-2.4,0,0,26.7,14.9,25.8,508000,.4,
76.001,0,.11,.39,0,-14.76,59,-32,-11,-60,0,0,-32,16,126,23.6,-7.4,.1,-2.6,0,0,27.7,16.3,26.7,508000,.4,
77.001,0,.11,.45,0,-15.04,56,-34,-12,-68,0,0,-34,9,135,24.7,-7.3,.4,-2.9,0,0,28.7,17.8,27.7,508000,.4,
78.001,0,.11,.5,0,-15.35,56,-37,-14,-38,0,0,-37,6,100,26.9,-7.3,.8,-3,0,0,30.6,20.3,29.6,508000,.4,
79.001,0,.11,.56,0,-15.66,56,-39,-15,-8,0,0,-39,2,82,29.6,-7.5,1.4,-3.1,0,0,33.1,23.5,32,508000,.4,
80.001,0,.11,.62,0,-15.96,56,-42,-17,22,0,0,-42,-2,90,32.7,-7.5,2.2,-3.3,0,0,35.9,27.5,34.7,508000,.4,
81.001,0,.11,.67,0,-16.27,56,-45,-18,52,0,0,-45,-7,120,36.6,-7.3,3.1,-3.6,0,0,39.3,32.5,37.9,508000,.4,
82.001,0,.11,.75,0,-16.71,88,-49,-18,-58,0,0,-49,21,151,40.5,-7.1,4.1,-3.9,0,0,42.7,37.5,41.2,508000,.4,
83.001,0,.11,.84,0,-17.17,88,-54,-18,-4,0,0,-54,16,121,44.4,-7,5,-4.1,0,0,46.1,42.4,44.5,508000,.4,
84.001,0,.11,.93,0,-17.64,88,-59,-18,49,0,0,-59,11,148,43.1,-11,4.1,-4.3,0,0,47.3,36.2,46.1,508000,.4,
85.001,0,.11,1.02,0,-18.1,88,-66,-18,103,0,0,-66,5,212,41.1,-15.5,2.9,-4.4,0,0,48.2,28.5,47.7,508000,.4,
86.001,0,.11,1.1,0,-18.71,83,-72,-12,-1,0,0,-72,-1,128,39.2,-20,1.7,-4.6,0,0,49.1,20.9,49.5,508000,.4,
87.001,0,.11,1.19,0,-19.33,83,-79,-6,46,0,0,-79,-2,152,37.2,-24.6,.6,-4.7,0,0,50.1,13.2,51.3,508000,.4,
88.001,0,.11,1.29,0,-20.04,109,-88,0,-26,0,0,-88,20,166,34.3,-30.2,.6,-5.7,0,0,50.6,4.8,53.5,508000,.4,
89.001,0,.11,1.39,0,-20.79,98,-98,5,-102,0,0,-98,4,231,31.5,-35.8,.6,-6.8,0,0,51.9,-3.7,56.1,508000,.4,
90.001,0,.11,1.49,0,-21.68,98,-109,12,-42,0,0,-109,1,183,28.7,-41.4,.7,-7.8,0,0,56.1,-12.1,59,508000,.4,
91.001,0,.11,1.59,0,-22.58,95,-121,19,-22,0,0,-121,-7,183,24.7,-48.2,1.1,-8.4,0,0,61.1,-22.4,62.3,508000,.4,
92.001,0,.11,1.68,0,-23.5,80,-135,26,-69,0,0,-135,-29,215,21.2,-56.2,2.2,-8.7,0,0,67.9,-32.8,67.3,508000,.4,
93.001,0,.11,1.76,0,-24.53,80,-151,44,-7,0,0,-151,-27,203,15.9,-65.2,3.3,-8.8,0,0,74.8,-46,72.7,508000,.4,
94.001,0,.11,1.83,0,-25.58,51,-167,64,-2,0,0,-167,-53,212,4.7,-77.4,4.4,-8.9,0,0,82,-68.3,78.6,508000,.4,
95.001,0,.11,1.88,0,-26.65,83,-186,86,-114,0,0,-186,-17,315,-9.8,-92.1,3.6,-9.6,0,0,89,-98.2,86.1,508000,.4,
96.001,0,.11,1.93,0,-27.93,48,-206,108,-89,0,0,-206,-50,308,-25.9,-107.6,2.9,-10.5,0,0,96.1,-130.5,95.2,508000,.4,
97.001,0,.11,1.97,0,-29.22,16,-228,143,-45,0,0,-228,-70,317,-44.1,-123.4,5.5,-11,0,0,104.1,-161.9,107.6,508000,.4,
98.001,0,.11,1.96,0,-30.58,-17,-251,145,-69,0,0,-251,-123,344,-93.7,-167.3,-29.2,-23.7,0,0,105.8,-290.1,119.3,508000,.4,
99.001,0,.11,1.91,0,-31.95,-88,-272,122,-62,0,0,-272,-238,338,-150.3,-219,-76.9,-16,0,0,105.4,-446.1,118.9,508000,.4,
100.001,0,.11,1.81,0,-33.26,-118,-290,170,-57,0,0,-290,-239,391,-183.3,-244.1,-83.7,-9.9,0,0,110.6,-511,133.2,508000,.4,
101.001,0,.11,1.68,0,-34.41,-142,-307,202,-49,0,0,-307,-246,432,-207.1,-262,-85.1,-8.7,0,0,115.9,-554.2,148.5,508000,.4,
102.001,0,.11,1.53,0,-35.42,-175,-322,228,88,0,0,-322,-269,487,-225.7,-276.7,-85.2,-7.6,0,0,121.3,-587.6,162.5,508000,.4,
103.001,0,.11,1.35,0,-36.27,-194,-333,245,-39,0,0,-333,-282,496,-238.3,-287.3,-85.4,-5.9,0,0,125.4,-611,172.2,508000,.4,
104.001,0,.11,1.15,0,-37.06,-192,-341,248,-27,0,0,-341,-286,502,-244.6,-295.3,-89.4,-3.3,0,0,128.3,-629.4,175.3,508000,.4,
105.001,0,.11,.96,0,-37.7,-192,-352,263,-44,0,0,-352,-281,526,-249.6,-301.9,-87.5,-7,0,0,133.4,-639,182.9,508000,.4,
106.001,0,.11,.76,0,-38.18,-201,-364,270,-2,0,0,-364,-295,537,-251.1,-306.8,-84.7,-4,0,0,138.9,-642.6,188.8,508000,.4,
107.001,0,.11,.57,0,-38.58,-186,-373,275,10,0,0,-373,-285,545,-250,-310.2,-84.1,-1.8,0,0,143.2,-644.3,191.2,508000,.4,
108.001,0,.11,.37,0,-38.85,-197,-380,275,-47,0,0,-380,-303,557,-246.4,-311.3,-83.7,-.2,0,0,146.3,-641.3,191.5,508000,.4,
109.001,0,.11,.19,0,-39,-179,-385,270,24,0,0,-385,-294,548,-242,-312.6,-87,.2,0,0,148.2,-641.6,188.5,508000,.4,
110.001,0,.11,.03,0,-39,-144,-387,268,81,0,0,-387,-263,556,-223.2,-298.8,-69.3,12.2,0,0,152.6,-591.4,192,508000,.4,
111.001,0,.11,-.12,0,-38.88,-146,-388,339,72,0,0,-388,-195,617,-190.5,-265.7,-17.9,6.1,0,0,161.5,-474.1,207.7,508000,.4,
112.001,0,.11,-.27,0,-38.9,-144,-388,289,-63,0,0,-388,-243,570,-208,-283.5,-45.7,-13.8,0,0,156.7,-537.3,199.7,508000,.4,
113.001,0,.11,-.42,0,-38.89,-179,-385,259,17,0,0,-385,-305,538,-238.2,-311.1,-86.4,-2.7,0,0,148.8,-635.7,187.3,508000,.4,
114.001,0,.11,-.6,0,-38.73,-174,-381,274,-34,0,0,-381,-282,550,-245.3,-311.7,-84,-.9,0,0,147.1,-640.9,191.3,508000,.4,
115.001,0,.11,-.79,0,-38.44,-197,-376,276,-38,0,0,-376,-298,554,-249.5,-310.9,-84,.3,0,0,144.2,-644.4,191.6,508000,.4,
116.001,0,.11,-.99,0,-38.02,-201,-368,273,48,0,0,-368,-296,548,-250.5,-307.8,-84.4,2.2,0,0,140.3,-642.7,189.5,508000,.4,
117.001,0,.11,-1.19,0,-37.48,-196,-356,266,-27,0,0,-356,-286,530,-251.9,-304,-85.3,4.7,0,0,135.4,-641.2,186.7,508000,.4,
118.001,0,.11,-1.38,0,-36.82,-195,-344,248,-15,0,0,-344,-291,504,-247.3,-297.8,-89.3,7.3,0,0,129.5,-634.4,178,508000,.4,
119.001,0,.11,-1.58,0,-36,-196,-335,251,103,0,0,-335,-280,527,-242.2,-290.5,-86.7,4,0,0,126.1,-619.3,174,508000,.4,
.001,0,.21,1.7,0,-19.15,85,-93,9,-112,0,0,-93,0,233,27.8,-36.9,.6,-5.9,0,0,51.1,-8.5,54,508000,.4,
1.001,0,.21,1.78,0,-20.17,85,-104,16,-57,0,0,-104,-4,181,25.2,-42.6,.6,-6.9,0,0,55.5,-16.8,57.1,508000,.4,
2.001,0,.21,1.86,0,-21.2,85,-116,22,-1,0,0,-116,-9,168,21,-50.1,1.4,-7.4,0,0,61.3,-27.7,61.2,508000,.4,
3.001,0,.21,1.94,0,-22.25,71,-130,33,-32,0,0,-130,-26,182,17.8,-58.1,2.6,-7.6,0,0,68.3,-37.7,66.8,508000,.4,
4.001,0,.21,2.01,0,-23.36,71,-145,51,29,0,0,-145,-23,200,10.3,-68.4,3.7,-7.8,0,0,75.5,-54.4,72.5,508000,.4,
5.001,0,.21,2.06,0,-24.51,43,-161,72,26,0,0,-161,-46,211,-.8,-80.7,4.7,-7.9,0,0,82.7,-76.7,79.2,508000,.4,
6.001,0,.21,2.11,0,-25.73,38,-178,94,-124,0,0,-178,-46,310,-16.4,-96.4,3.2,-8.9,0,0,89.8,-109.5,87.4,508000,.4,
7.001,0,.21,2.15,0,-27.09,38,-198,116,-58,0,0,-198,-44,283,-32.8,-111.8,3.9,-9.6,0,0,97.4,-140.6,97.8,508000,.4,
8.000999,0,.21,2.16,0,-28.48,4,-218,161,-14,0,0,-218,-54,312,-59.1,-134.5,-1.9,-15,0,0,104.1,-195.5,111.4,508000,.4,
9.000999,0,.21,2.13,0,-29.94,-47,-238,137,-27,0,0,-238,-147,310,-114.8,-185.7,-48.5,-23.2,0,0,104.1,-349,118.2,508000,.4,
10.001,0,.21,2.07,0,-31.39,-80,-258,140,-95,0,0,-258,-198,360,-165.6,-230.7,-85.4,-9.8,0,0,105.2,-481.7,120,508000,.4,
11.001,0,.21,1.97,0,-32.75,-110,-275,181,-94,0,0,-275,-205,408,-192,-249.4,-84,-8.6,0,0,111.4,-525.4,137.9,508000,.4,
12.001,0,.21,1.84,0,-33.95,-152,-291,212,28,0,0,-291,-231,427,-214.4,-266.7,-85,-7.5,0,0,117,-566.1,153.2,508000,.4,
13.001,0,.21,1.69,0,-34.99,-165,-304,234,38,0,0,-304,-235,460,-231.5,-280.5,-85.2,-6.3,0,0,122.1,-597.2,166.2,508000,.4,
14.001,0,.21,1.51,0,-35.94,-184,-313,250,-91,0,0,-313,-248,504,-241.7,-289.8,-86.2,-4.3,0,0,125.9,-617.7,173.9,508000,.4,
15.001,0,.21,1.33,0,-36.79,-182,-322,246,26,0,0,-322,-259,485,-246.9,-297.2,-89.3,-7.3,0,0,129.1,-633.4,177.5,508000,.4,
16.001,0,.21,1.15,0,-37.46,-184,-333,266,40,0,0,-333,-251,514,-251.7,-303.6,-85.8,-5.1,0,0,134.9,-641,186,508000,.4,
17.001,0,.21,.96,0,-38.02,-189,-344,273,-36,0,0,-344,-261,527,-251.2,-307.9,-84.5,-2.4,0,0,140.1,-643.6,189.7,508000,.4,
18.001,0,.21,.78,0,-38.45,-204,-352,276,-74,0,0,-352,-280,549,-250,-311,-84,-.5,0,0,143.9,-645,191.8,508000,.4,
19.001,0,.21,.6,0,-38.76,-162,-357,274,47,0,0,-357,-244,534,-245.9,-311.8,-83.9,.8,0,0,146.9,-641.6,191.6,508000,.4,
20.001,0,.21,.43,0,-38.93,-166,-360,262,-2,0,0,-360,-264,519,-241,-313.3,-88.8,1.1,0,0,148.4,-643.1,187.1,508000,.4,
21.001,0,.21,.28,0,-38.95,-137,-362,284,65,0,0,-362,-214,546,-212.5,-288,-52.1,13.9,0,0,155.7,-552.7,198,508000,.4,
22.001,0,.21,.13,0,-38.93,-149,-362,347,-67,0,0,-362,-165,605,-191.3,-266.4,-18.4,-3.2,0,0,161.5,-476.1,207.7,508000,.4,
23.001,0,.21,-.02,0,-39.03,-137,-361,272,-71,0,0,-361,-226,537,-221.7,-297.4,-66.8,-13.5,0,0,153.2,-585.9,193.3,508000,.4,
24.001,0,.21,-.17,0,-39.05,-166,-360,268,-17,0,0,-360,-258,526,-241.9,-313,-87.5,-.2,0,0,148.3,-642.5,188.3,508000,.4,
25.001,0,.21,-.34,0,-38.92,-185,-356,275,56,0,0,-356,-266,541,-246.1,-311.5,-83.6,.1,0,0,146.6,-641.2,191.6,508000,.4,
26.001,0,.21,-.52,0,-38.64,-175,-351,275,-1,0,0,-351,-251,527,-250.1,-310.6,-84.1,1.7,0,0,143.5,-644.8,191.5,508000,.4,
27.001,0,.21,-.71,0,-38.26,-189,-342,271,12,0,0,-342,-260,521,-251.2,-307.3,-84.6,3.8,0,0,139.4,-643.1,189.2,508000,.4,
28.001,0,.21,-.89,0,-37.79,-181,-331,265,-84,0,0,-331,-248,524,-250,-302.5,-87,6.8,0,0,134,-639.6,183.8,508000,.4,
29.001,0,.21,-1.07,0,-37.16,-180,-321,247,35,0,0,-321,-254,486,-245,-295.9,-89.4,3.4,0,0,128.7,-630.3,175.8,508000,.4,
30.001,0,.21,-1.25,0,-36.38,-181,-313,246,49,0,0,-313,-248,484,-239.2,-288.1,-85.4,5.8,0,0,125.8,-612.7,173,508000,.4,
31.001,0,.21,-1.42,0,-35.52,-163,-303,230,-77,0,0,-303,-236,468,-227,-277.8,-85.2,7.5,0,0,121.7,-590,163.5,508000,.4,
32.001,0,.21,-1.57,0,-34.53,-130,-289,205,60,0,0,-289,-214,423,-208.8,-263.4,-85.1,8.6,0,0,116.4,-557.3,149.8,508000,.4,
33.001,0,.21,-1.69,0,-33.38,-107,-273,173,69,0,0,-273,-207,385,-185.4,-245.6,-83.6,9.8,0,0,111.1,-514.6,134.7,508000,.4,
34.001,0,.21,-1.78,0,-32.08,-77,-255,126,76,0,0,-255,-205,336,-154,-222.2,-79.2,14.6,0,0,105.6,-455.4,119.2,508000,.4,
35.001,0,.21,-1.83,0,-30.71,-22,-235,143,62,0,0,-235,-114,326,-98.9,-172.2,-34.2,23.8,0,0,105.6,-305.3,119.2,508000,.4,
36.001,0,.21,-1.84,0,-29.35,7,-215,147,43,0,0,-215,-61,307,-47.6,-126.4,3.5,12.3,0,0,104.4,-170.5,108.8,508000,.4,
37.001,0,.21,-1.82,0,-28.05,41,-195,110,85,0,0,-195,-44,296,-27.2,-108.8,3.2,10.5,0,0,96.8,-132.8,96.1,508000,.4,
38.001,0,.21,-1.77,0,-26.77,41,-177,88,153,0,0,-177,-48,340,-11,-93.3,3.5,9.7,0,0,89.6,-100.7,86.7,508000,.4,
39.001,0,.21,-1.73,0,-25.67,46,-159,65,0,0,0,-159,-48,203,3.9,-78.4,4.5,8.9,0,0,82.6,-70,79.2,508000,.4,
40.001,0,.21,-1.67,0,-24.62,74,-144,45,3,0,0,-144,-24,193,15.1,-66.2,3.4,8.8,0,0,75.4,-47.7,73.2,508000,.4,
41.001,0,.21,-1.59,0,-23.59,74,-129,27,66,0,0,-129,-28,204,21,-56.8,2.3,8.7,0,0,68.4,-33.5,67.8,508000,.4,
42.001,0,.21,-1.51,0,-22.66,89,-116,19,18,0,0,-116,-7,173,24.3,-48.8,1.2,8.4,0,0,61.6,-23.3,62.6,508000,.4,
43.001,0,.21,-1.42,0,-21.75,92,-104,12,38,0,0,-104,0,173,28.5,-41.9,.7,7.9,0,0,56.4,-12.7,59.3,508000,.4,
44.001,0,.21,-1.32,0,-20.87,92,-94,5,98,0,0,-94,3,220,31.3,-36.2,.6,6.8,0,0,52.2,-4.3,56.4,508000,.4,
45.001,0,.21,-1.22,0,-20.1,102,-84,0,21,0,0,-84,18,157,34.1,-30.6,.6,5.8,0,0,50.6,4.1,53.7,508000,.4,
46.001,0,.21,-1.13,0,-19.38,78,-76,-5,-49,0,0,-76,-3,149,37,-25,.6,4.8,0,0,50.1,12.5,51.5,508000,.4,
47.001,0,.21,-1.05,0,-18.76,78,-69,-12,-2,0,0,-69,-2,121,39,-20.4,1.6,4.6,0,0,49.2,20.3,49.6,508000,.4,
48.001,0,.21,-.97,0,-18.15,78,-63,-18,44,0,0,-63,-2,138,41,-15.9,2.8,4.4,0,0,48.3,28,47.9,508000,.4,
49.001,0,.21,-.89,0,-17.67,83,-57,-18,-54,0,0,-57,8,147,43,-11.3,4,4.3,0,0,47.4,35.6,46.3,508000,.4,
50.001,0,.21,-.8,0,-17.21,83,-52,-18,0,0,0,-52,13,114,44.7,-7,5.1,4.1,0,0,46.4,42.8,44.7,508000,.4,
51.001,0,.21,-.72,0,-16.74,83,-47,-18,54,0,0,-47,18,142,40.9,-7.1,4.2,3.9,0,0,43,37.9,41.5,508000,.4,
52.001,0,.21,-.64,0,-16.3,53,-43,-18,-55,0,0,-43,-8,121,37,-7.3,3.2,3.6,0,0,39.6,32.9,38.2,508000,.4,
53.001,0,.21,-.59,0,-15.99,53,-40,-17,-25,0,0,-40,-4,89,33.1,-7.5,2.3,3.3,0,0,36.2,27.9,35,508000,.4,
54.001,0,.21,-.53,0,-15.68,53,-37,-15,5,0,0,-37,0,78,29.8,-7.5,1.5,3.1,0,0,33.3,23.8,32.1,508000,.4,
55.001,0,.21,-.48,0,-15.37,53,-35,-14,35,0,0,-35,4,95,27.1,-7.4,.9,3,0,0,30.8,20.6,29.8,508000,.4,
56.001,0,.21,-.43,0,-15.07,53,-33,-13,65,0,0,-33,8,130,24.8,-7.3,.4,2.9,0,0,28.8,17.9,27.8,508000,.4,
57.001,0,.21,-.37,0,-14.78,56,-31,-11,57,0,0,-31,14,120,23.7,-7.4,.1,2.6,0,0,27.7,16.4,26.8,508000,.4,
58.001,0,.21,-.32,0,-14.51,56,-29,-10,89,0,0,-29,17,163,22.6,-7.5,-.1,2.4,0,0,26.7,15,25.9,508000,.4,
59.001,0,.21,-.26,0,-14.3,59,-28,-8,52,0,0,-28,24,113,21.4,-7.6,-.3,2.1,0,0,25.7,13.5,24.9,508000,.4,
60.001,0,.21,-.21,0,-14.16,35,-27,-7,-48,0,0,-27,1,93,20.3,-7.7,-.5,1.9,0,0,24.7,12.1,24,508000,.4,
61.001,0,.21,-.18,0,-14.09,35,-26,-7,-28,0,0,-26,2,69,19.2,-7.8,-.8,1.6,0,0,23.7,10.6,23.1,508000,.4,
62.001,0,.21,-.14,0,-14.08,31,-26,-7,-80,0,0,-26,-1,140,18.1,-8,-1,1.4,0,0,22.7,9.2,22.2,508000,.4,
63.001,0,.21,-.11,0,-14.08,31,-26,-7,-63,0,0,-26,-1,113,17,-8.1,-1.2,1.1,0,0,21.7,7.7,21.2,508000,.4,
64.001,0,.21,-.08,0,-14.08,31,-25,-7,-45,0,0,-25,-1,87,15.9,-8.2,-1.4,.9,0,0,20.8,6.3,20.3,508000,.4,
65.001,0,.21,-.05,0,-14.08,31,-25,-7,-27,0,0,-25,-1,65,14.7,-8.4,-1.8,.6,0,0,19.8,4.5,19.5,508000,.4,
66.001,0,.21,-.02,0,-14.08,31,-25,-7,-10,0,0,-25,-1,50,13.7,-8.7,-2,.3,0,0,19.1,3,18.8,508000,.4,
67.001,0,.21,.01,0,-14.08,31,-25,-7,8,0,0,-25,-1,49,13.7,-8.7,-2,-.2,0,0,19.1,3,18.8,508000,.4,
68.001,0,.21,.05,0,-14.08,31,-25,-7,26,0,0,-25,-1,63,14.6,-8.4,-1.8,-.6,0,0,19.8,4.4,19.4,508000,.4,
69.001,0,.21,.08,0,-14.08,31,-25,-7,44,0,0,-25,-1,85,15.8,-8.2,-1.5,-.9,0,0,20.7,6.1,20.3,508000,.4,
70.001,0,.21,.11,0,-14.08,31,-26,-7,61,0,0,-26,-1,111,16.9,-8.1,-1.2,-1.1,0,0,21.7,7.6,21.2,508000,.4,
71.001,0,.21,.14,0,-14.08,31,-26,-7,79,0,0,-26,-1,137,18,-8,-1,-1.4,0,0,22.7,9.1,22.1,508000,.4,
72.001,0,.21,.17,0,-14.08,35,-26,-7,26,0,0,-26,2,67,19.1,-7.9,-.8,-1.6,0,0,23.7,10.5,23,508000,.4,
73.001,0,.21,.21,0,-14.15,35,-27,-7,46,0,0,-27,1,91,20.3,-7.7,-.6,-1.9,0,0,24.6,12,23.9,508000,.4,
74.001,0,.21,.25,0,-14.29,59,-28,-8,-55,0,0,-28,24,116,21.4,-7.6,-.3,-2.1,0,0,25.7,13.4,24.9,508000,.4,
75.001,0,.21,.31,0,-14.49,56,-29,-9,-92,0,0,-29,17,167,22.5,-7.5,-.1,-2.4,0,0,26.7,14.9,25.8,508000,.4,
76.001,0,.21,.37,0,-14.76,56,-31,-11,-60,0,0,-31,14,123,23.6,-7.4,.1,-2.6,0,0,27.7,16.3,26.7,508000,.4,
77.001,0,.21,.42,0,-15.04,53,-33,-12,-68,0,0,-33,8,133,24.7,-7.3,.4,-2.9,0,0,28.7,17.8,27.7,508000,.4,
78.001,0,.21,.48,0,-15.35,53,-35,-14,-38,0,0,-35,4,97,26.9,-7.3,.8,-3,0,0,30.6,20.3,29.6,508000,.4,
79.001,0,.21,.53,0,-15.65,53,-37,-15,-8,0,0,-37,1,78,29.6,-7.5,1.4,-3.1,0,0,33.1,23.5,32,508000,.4,
80.001,0,.21,.58,0,-15.96,53,-40,-17,22,0,0,-40,-3,87,32.7,-7.5,2.2,-3.3,0,0,35.9,27.5,34.7,508000,.4,
81.001,0,.21,.64,0,-16.27,53,-42,-18,52,0,0,-42,-8,118,36.6,-7.3,3.1,-3.6,0,0,39.3,32.5,37.9,508000,.4,
82.001,0,.21,.71,0,-16.7,83,-46,-18,-58,0,0,-46,18,146,40.5,-7.1,4.1,-3.9,0,0,42.7,37.5,41.2,508000,.4,
83.001,0,.21,.8,0,-17.17,83,-51,-18,-4,0,0,-51,13,114,44.4,-7,5,-4.1,0,0,46.1,42.4,44.5,508000,.4,
84.001,0,.21,.88,0,-17.64,83,-56,-18,49,0,0,-56,8,142,43.1,-11,4.1,-4.3,0,0,47.3,36.2,46.1,508000,.4,
85.001,0,.21,.96,0,-18.1,83,-62,-18,103,0,0,-62,3,207,41.1,-15.5,2.9,-4.4,0,0,48.2,28.5,47.7,508000,.4,
86.001,0,.21,1.04,0,-18.71,78,-68,-12,-2,0,0,-68,-2,121,39.2,-20,1.7,-4.6,0,0,49.1,20.9,49.5,508000,.4,
87.001,0,.21,1.12,0,-19.33,78,-75,-6,45,0,0,-75,-3,145,37.2,-24.6,.6,-4.7,0,0,50.1,13.2,51.3,508000,.4,
88.001,0,.21,1.21,0,-20.04,102,-84,0,-26,0,0,-84,18,158,34.3,-30.2,.6,-5.7,0,0,50.6,4.8,53.5,508000,.4,
89.001,0,.21,1.32,0,-20.8,92,-93,5,-103,0,0,-93,4,226,31.5,-35.8,.6,-6.8,0,0,51.9,-3.7,56.1,508000,.4,
90.001,0,.21,1.41,0,-21.68,92,-103,12,-43,0,0,-103,1,175,28.7,-41.4,.7,-7.8,0,0,56.1,-12.1,59,508000,.4,
91.001,0,.21,1.5,0,-22.58,89,-115,19,-23,0,0,-115,-7,173,24.7,-48.2,1.1,-8.4,0,0,61.1,-22.4,62.3,508000,.4,
92.001,0,.21,1.59,0,-23.51,74,-128,26,-71,0,0,-128,-28,208,21.2,-56.2,2.2,-8.7,0,0,67.9,-32.8,67.3,508000,.4,
93.001,0,.21,1.66,0,-24.53,74,-142,44,-9,0,0,-142,-24,192,15.9,-65.2,3.3,-8.8,0,0,74.8,-46,72.7,508000,.4,
94.001,0,.21,1.72,0,-25.58,46,-158,64,-4,0,0,-158,-48,201,4.7,-77.4,4.4,-8.9,0,0,82,-68.3,78.6,508000,.4,
